Stimulus	Duration
Flower-Ca	7
Gem-Di	7
Dog-Te	7
Cloth-Si	7
Dog-Hu	7
Cloth-Wo	7
Flower-Or	7
Gem-Ja	7
Cloth-Po	7
Flower-Da	7
Gem-Em	7
Dog-Co	7
Flower-Ca	7
Cloth-Si	7
Gem-Di	7
Dog-Te	7
Gem-Ja	7
Dog-Hu	7
Flower-Or	7
Cloth-Wo	7
Dog-Co	7
Gem-Em	7
Cloth-Po	7
Flower-Da	7
Cloth-Wo	7
Gem-Em	7
Flower-Or	7
Dog-Hu	7
Cloth-Po	7
Gem-Ja	7
Dog-Te	7
Flower-Ca	7
Gem-Di	7
Cloth-Si	7
Flower-Da	7
Dog-Co	7
