subjNum	stimulus	duration	RT
274.000000	Shoelace-Sit	10.000000	5.293510
274.000000	Shoelace-Tie	10.000000	0.000000
274.000000	Ball-Floor	10.000000	8.349833
274.000000	Pencil-Mug	10.000000	5.066292
274.000000	Bowl-Spin	10.000000	6.048866
274.000000	Pencil-Sharpener	10.000000	7.560549
274.000000	Needle-Staple	10.000000	0.000000
274.000000	Bowl-Placemat	10.000000	5.342726
274.000000	Ball-Table	10.000000	3.754268
274.000000	Bowl-Knee	10.000000	4.406466
274.000000	Needle-Thread	10.000000	0.000000
274.000000	Pencil-Case	10.000000	6.072748
274.000000	Ball-Stab	10.000000	0.000000
274.000000	Needle-Candle	10.000000	9.722104
274.000000	Pencil-Mug	10.000000	4.911985
274.000000	Bowl-Spin	10.000000	5.596702
274.000000	Ball-Stab	10.000000	6.094442
274.000000	Pencil-Sharpener	10.000000	8.643996
274.000000	Needle-Candle	10.000000	7.044560
274.000000	Ball-Floor	10.000000	6.724614
274.000000	Bowl-Placemat	10.000000	4.202897
274.000000	Ball-Table	10.000000	3.586915
274.000000	Needle-Staple	10.000000	0.000000
274.000000	Bowl-Knee	10.000000	4.606590
274.000000	Needle-Thread	10.000000	8.775760
274.000000	Pencil-Case	10.000000	4.650990
274.000000	Needle-Candle	10.000000	6.602359
274.000000	Ball-Stab	10.000000	6.036064
274.000000	Pencil-Case	10.000000	7.893505
274.000000	Bowl-Placemat	10.000000	5.114925
274.000000	Needle-Thread	10.000000	7.039958
274.000000	Bowl-Spin	10.000000	5.656309
274.000000	Ball-Table	10.000000	4.056623
274.000000	Bowl-Knee	10.000000	4.311215
274.000000	Needle-Staple	10.000000	8.707530
274.000000	Pencil-Mug	10.000000	3.937891
274.000000	Ball-Floor	10.000000	7.006951
274.000000	Pencil-Sharpener	10.000000	6.343487
274.000000	Shoelace-Wrap	10.000000	7.059868
274.000000	Shoelace-Mug	10.000000	0.000000
