subjNum	stimulus	duration	RT
261.000000	Shoelace-Tie	10.000000	0.000000
261.000000	Shoelace-Wrap	10.000000	0.000000
261.000000	Ball-Elbow	10.000000	0.000000
261.000000	Pencil-Draw	10.000000	5.074367
261.000000	Bowl-Fruit	10.000000	7.144719
261.000000	Pencil-Shoe	10.000000	9.724994
261.000000	Needle-Stitch	10.000000	6.763351
261.000000	Bowl-Head	10.000000	7.670228
261.000000	Ball-Handkerchief	10.000000	9.437928
261.000000	Bowl-Stir	10.000000	7.623068
261.000000	Needle-Spin	10.000000	8.352899
261.000000	Pencil-Sleeve	10.000000	0.000000
261.000000	Ball-Throw	10.000000	4.535283
261.000000	Needle-Spool	10.000000	0.000000
261.000000	Pencil-Draw	10.000000	8.309631
261.000000	Bowl-Fruit	10.000000	0.000000
261.000000	Ball-Throw	10.000000	4.773709
261.000000	Pencil-Shoe	10.000000	5.856374
261.000000	Needle-Spool	10.000000	8.159552
261.000000	Ball-Elbow	10.000000	5.083384
261.000000	Bowl-Head	10.000000	7.002262
261.000000	Ball-Handkerchief	10.000000	8.027600
261.000000	Needle-Stitch	10.000000	5.572574
261.000000	Bowl-Stir	10.000000	7.215381
261.000000	Needle-Spin	10.000000	7.104797
261.000000	Pencil-Sleeve	10.000000	5.575892
261.000000	Needle-Spool	10.000000	6.825652
261.000000	Ball-Throw	10.000000	3.587975
261.000000	Pencil-Sleeve	10.000000	7.084126
261.000000	Bowl-Head	10.000000	5.026750
261.000000	Needle-Spin	10.000000	3.692083
261.000000	Bowl-Fruit	10.000000	0.000000
261.000000	Ball-Handkerchief	10.000000	9.402757
261.000000	Bowl-Stir	10.000000	6.117740
261.000000	Needle-Stitch	10.000000	4.810636
261.000000	Pencil-Draw	10.000000	4.563415
261.000000	Ball-Elbow	10.000000	3.198211
261.000000	Pencil-Shoe	10.000000	7.135083
261.000000	Shoelace-Mug	10.000000	0.000000
261.000000	Shoelace-Sit	10.000000	0.000000
