subjNum	stimulus	duration	RT
227.000000	7x8=	5.000000	0.000000
227.000000	4x5=	5.000000	1.528648
227.000000	2x4=	5.000000	1.491721
227.000000	3x3=	5.000000	1.184520
227.000000	2x8=	5.000000	1.401311
227.000000	2x3=	5.000000	1.137282
227.000000	4x6=	5.000000	1.565195
227.000000	3x8=	5.000000	1.006007
227.000000	5x6=	5.000000	0.989636
227.000000	2x7=	5.000000	0.950468
227.000000	5x9=	5.000000	1.072382
227.000000	5x5=	5.000000	0.997490
227.000000	7x9=	5.000000	2.493569
227.000000	8x8=	5.000000	1.226997
227.000000	6x9=	5.000000	1.634422
227.000000	6x6=	5.000000	1.305082
227.000000	4x9=	5.000000	1.596602
227.000000	3x7=	5.000000	1.061591
227.000000	7x9=	5.000000	2.466860
227.000000	2x3=	5.000000	1.080822
227.000000	2x7=	5.000000	1.037964
227.000000	4x5=	5.000000	0.868673
227.000000	6x9=	5.000000	3.129795
227.000000	3x8=	5.000000	1.229209
227.000000	5x5=	5.000000	0.923848
227.000000	6x6=	5.000000	1.256532
227.000000	2x4=	5.000000	1.005329
227.000000	5x6=	5.000000	0.965174
227.000000	8x8=	5.000000	3.423306
227.000000	5x9=	5.000000	2.358874
227.000000	3x3=	5.000000	1.145096
227.000000	3x7=	5.000000	1.051491
227.000000	4x9=	5.000000	1.329659
227.000000	4x6=	5.000000	1.220528
227.000000	7x8=	5.000000	2.299653
227.000000	2x8=	5.000000	1.864084
227.000000	2x7=	5.000000	0.950053
227.000000	7x8=	5.000000	1.711584
227.000000	2x8=	5.000000	1.843407
227.000000	2x3=	5.000000	1.034207
227.000000	5x9=	5.000000	1.441223
227.000000	7x9=	5.000000	1.799731
227.000000	3x8=	5.000000	1.519974
227.000000	5x6=	5.000000	1.083524
227.000000	3x7=	5.000000	1.168403
227.000000	2x4=	5.000000	0.633896
227.000000	4x6=	5.000000	0.976444
227.000000	8x8=	5.000000	3.449382
227.000000	4x9=	5.000000	1.369151
227.000000	4x5=	5.000000	0.905875
227.000000	6x6=	5.000000	1.342424
227.000000	5x5=	5.000000	1.376760
227.000000	6x9=	5.000000	2.905829
227.000000	3x3=	5.000000	0.990461
227.000000	5x5=	5.000000	1.079059
227.000000	6x9=	5.000000	1.404199
227.000000	3x8=	5.000000	1.299977
227.000000	2x3=	5.000000	1.145464
227.000000	5x6=	5.000000	1.002899
227.000000	3x7=	5.000000	0.851079
227.000000	6x6=	5.000000	0.985013
227.000000	8x8=	5.000000	2.241715
227.000000	2x4=	5.000000	1.880964
227.000000	7x9=	5.000000	2.189516
227.000000	4x6=	5.000000	1.254700
227.000000	3x3=	5.000000	0.868750
227.000000	4x9=	5.000000	1.866056
227.000000	2x8=	5.000000	1.415777
227.000000	4x5=	5.000000	0.982865
227.000000	2x7=	5.000000	1.103572
227.000000	5x9=	5.000000	2.371760
227.000000	7x8=	5.000000	3.189270
227.000000	4x6=	5.000000	1.742754
227.000000	3x7=	5.000000	0.881820
227.000000	5x9=	5.000000	1.406086
227.000000	2x7=	5.000000	1.110693
227.000000	5x5=	5.000000	0.947844
227.000000	3x3=	5.000000	0.781803
227.000000	5x6=	5.000000	0.949117
227.000000	3x8=	5.000000	0.967255
227.000000	4x9=	5.000000	1.504564
227.000000	6x6=	5.000000	0.996533
227.000000	8x8=	5.000000	1.444812
227.000000	2x8=	5.000000	1.067704
227.000000	7x9=	5.000000	2.088904
227.000000	2x4=	5.000000	2.119033
227.000000	7x8=	5.000000	2.409599
227.000000	2x3=	5.000000	0.913983
227.000000	4x5=	5.000000	1.029550
227.000000	6x9=	5.000000	2.555869
227.000000	2x4=	5.000000	0.703420
227.000000	3x3=	5.000000	0.730397
227.000000	6x9=	5.000000	2.260931
227.000000	4x6=	5.000000	1.019603
227.000000	5x9=	5.000000	1.114383
227.000000	4x9=	5.000000	1.285552
227.000000	4x5=	5.000000	0.866969
227.000000	6x6=	5.000000	0.832194
227.000000	8x8=	5.000000	1.518504
227.000000	2x3=	5.000000	0.938139
227.000000	5x5=	5.000000	1.029067
227.000000	7x8=	5.000000	1.603528
227.000000	5x6=	5.000000	1.003412
227.000000	2x7=	5.000000	0.819774
227.000000	3x7=	5.000000	1.171033
227.000000	2x8=	5.000000	1.236386
227.000000	7x9=	5.000000	2.331188
227.000000	3x8=	5.000000	1.278610
