subjNum	stimulus	duration	RT
226.000000	2x9=	5.000000	2.909912
226.000000	4x8=	5.000000	3.138222
226.000000	2x5=	5.000000	2.269308
226.000000	8x9=	5.000000	3.444670
226.000000	3x5=	5.000000	2.779103
226.000000	2x6=	5.000000	2.437001
226.000000	2x2=	5.000000	2.314798
226.000000	7x7=	5.000000	2.158880
226.000000	4x4=	5.000000	2.057075
226.000000	3x6=	5.000000	2.111234
226.000000	3x9=	5.000000	2.236113
226.000000	4x7=	5.000000	2.460287
226.000000	6x8=	5.000000	2.849269
226.000000	3x4=	5.000000	1.936326
226.000000	5x7=	5.000000	1.987109
226.000000	9x9=	5.000000	2.596022
226.000000	6x7=	5.000000	3.284594
226.000000	5x8=	5.000000	2.577805
226.000000	4x7=	5.000000	2.699616
226.000000	6x8=	5.000000	2.359711
226.000000	2x2=	5.000000	1.875292
226.000000	5x8=	5.000000	2.087616
226.000000	4x4=	5.000000	2.660947
226.000000	9x9=	5.000000	2.019502
226.000000	5x7=	5.000000	2.155094
226.000000	3x9=	5.000000	2.077170
226.000000	6x7=	5.000000	1.914933
226.000000	3x6=	5.000000	1.790671
226.000000	7x7=	5.000000	2.167265
226.000000	4x8=	5.000000	1.897406
226.000000	3x5=	5.000000	1.997670
226.000000	2x9=	5.000000	1.838967
226.000000	3x4=	5.000000	1.764685
226.000000	2x6=	5.000000	1.918490
226.000000	8x9=	5.000000	2.531385
226.000000	2x5=	5.000000	1.645307
226.000000	6x7=	5.000000	1.843559
226.000000	3x5=	5.000000	1.962359
226.000000	2x9=	5.000000	2.036471
226.000000	5x8=	5.000000	1.979300
226.000000	4x7=	5.000000	2.196054
226.000000	3x4=	5.000000	2.380463
226.000000	8x9=	5.000000	2.277551
226.000000	3x6=	5.000000	2.139526
226.000000	4x8=	5.000000	2.206217
226.000000	5x7=	5.000000	2.958194
226.000000	6x8=	5.000000	2.289610
226.000000	9x9=	5.000000	2.070546
226.000000	7x7=	5.000000	1.796036
226.000000	3x9=	5.000000	2.052422
226.000000	2x6=	5.000000	1.898424
226.000000	4x4=	5.000000	2.047068
226.000000	2x5=	5.000000	1.869345
226.000000	2x2=	5.000000	1.786739
226.000000	8x9=	5.000000	2.019920
226.000000	6x8=	5.000000	2.115299
226.000000	9x9=	5.000000	1.839282
226.000000	2x6=	5.000000	2.222042
226.000000	3x4=	5.000000	2.294083
226.000000	4x7=	5.000000	2.483121
226.000000	3x6=	5.000000	2.784187
226.000000	5x7=	5.000000	1.809365
226.000000	4x8=	5.000000	2.417870
226.000000	5x8=	5.000000	2.073601
226.000000	3x9=	5.000000	3.311014
226.000000	4x4=	5.000000	2.371273
226.000000	7x7=	5.000000	2.405971
226.000000	2x5=	5.000000	1.581475
226.000000	2x2=	5.000000	2.358388
226.000000	3x5=	5.000000	1.752551
226.000000	2x9=	5.000000	2.626926
226.000000	6x7=	5.000000	2.578714
226.000000	2x6=	5.000000	2.195969
226.000000	6x8=	5.000000	1.949222
226.000000	3x9=	5.000000	2.222645
226.000000	2x2=	5.000000	1.774376
226.000000	5x8=	5.000000	1.688181
226.000000	6x7=	5.000000	2.148810
226.000000	9x9=	5.000000	1.719401
226.000000	3x5=	5.000000	1.706911
226.000000	4x4=	5.000000	2.575272
226.000000	8x9=	5.000000	2.864964
226.000000	7x7=	5.000000	2.431524
226.000000	3x6=	5.000000	2.262124
226.000000	5x7=	5.000000	2.963653
226.000000	3x4=	5.000000	2.053880
226.000000	2x5=	5.000000	1.899912
226.000000	4x7=	5.000000	2.264483
226.000000	2x9=	5.000000	2.166183
226.000000	4x8=	5.000000	2.065127
226.000000	6x7=	5.000000	2.245495
226.000000	2x9=	5.000000	2.467861
226.000000	4x7=	5.000000	2.065894
226.000000	3x6=	5.000000	3.119486
226.000000	5x8=	5.000000	1.827507
226.000000	3x4=	5.000000	1.802966
226.000000	8x9=	5.000000	2.074987
226.000000	2x2=	5.000000	1.600743
226.000000	9x9=	5.000000	1.929277
226.000000	6x8=	5.000000	1.852220
226.000000	7x7=	5.000000	2.194611
226.000000	4x8=	5.000000	2.195515
226.000000	2x5=	5.000000	1.755948
226.000000	5x7=	5.000000	1.886001
226.000000	4x4=	5.000000	1.962803
226.000000	3x5=	5.000000	1.780711
226.000000	2x6=	5.000000	1.893718
226.000000	3x9=	5.000000	2.867866
