subjNum	stimulus	duration	RT
259.000000	Tree-A	5.000000	0.000000
259.000000	Profession-F	5.000000	0.000000
259.000000	Profession-S	5.000000	2.317213
259.000000	Metal-I	5.000000	3.673273
259.000000	Metal-S	5.000000	1.855231
259.000000	Tree-R	5.000000	3.613662
259.000000	Profession-D	5.000000	0.000000
259.000000	Metal-P	5.000000	1.590514
259.000000	Insect-B	5.000000	0.000000
259.000000	Tree-H	5.000000	0.000000
259.000000	Profession-N	5.000000	2.736476
259.000000	Profession-C	5.000000	3.651917
259.000000	Insect-H	5.000000	1.914827
259.000000	Metal-B	5.000000	2.150367
259.000000	Metal-G	5.000000	0.000000
259.000000	Insect-W	5.000000	0.000000
259.000000	Tree-C	5.000000	0.000000
259.000000	Insect-M	5.000000	2.298758
259.000000	Insect-C	5.000000	0.000000
259.000000	Insect-A	5.000000	0.000000
259.000000	Metal-M	5.000000	2.456557
259.000000	Tree-M	5.000000	3.488231
259.000000	Profession-A	5.000000	2.036465
259.000000	Tree-W	5.000000	1.419112
259.000000	Tree-J	5.000000	2.378946
259.000000	Insect-T	5.000000	0.000000
259.000000	Metal-C	5.000000	0.000000
259.000000	Profession-J	5.000000	1.493422
259.000000	Metal-A	5.000000	0.000000
259.000000	Tree-E	5.000000	0.000000
259.000000	Metal-F	5.000000	4.155426
259.000000	Insect-F	5.000000	0.000000
259.000000	Profession-G	5.000000	0.000000
259.000000	Profession-V	5.000000	0.000000
259.000000	Insect-R	5.000000	0.000000
259.000000	Metal-L	5.000000	0.000000
259.000000	Profession-E	5.000000	3.705650
259.000000	Profession-I	5.000000	0.000000
259.000000	Insect-S	5.000000	0.000000
259.000000	Tree-D	5.000000	4.271996
259.000000	Metal-T	5.000000	2.030127
259.000000	Metal-N	5.000000	0.000000
259.000000	Tree-B	5.000000	2.246030
259.000000	Insect-G	5.000000	2.124373
259.000000	Tree-S	5.000000	2.128474
259.000000	Insect-L	5.000000	0.000000
259.000000	Profession-P	5.000000	0.000000
259.000000	Tree-P	5.000000	0.000000
