subjNum	stimulus	duration	RT
286.000000	Vegetable-Le	7.000000	4.232565
286.000000	Wood-Ce	7.000000	2.232476
286.000000	Tool-Ch	7.000000	3.119674
286.000000	Instrument-Sa	7.000000	0.000000
286.000000	Tool-Dr	7.000000	2.692571
286.000000	Instrument-Ba	7.000000	3.945846
286.000000	Vegetable-Cu	7.000000	2.021256
286.000000	Wood-Ma	7.000000	1.901037
286.000000	Instrument-Gu	7.000000	1.705250
286.000000	Vegetable-Br	7.000000	2.533677
286.000000	Wood-Bi	7.000000	2.216746
286.000000	Tool-Sc	7.000000	5.728825
286.000000	Vegetable-Le	7.000000	0.000000
286.000000	Instrument-Sa	7.000000	0.000000
286.000000	Wood-Ce	7.000000	2.439537
286.000000	Tool-Ch	7.000000	2.821944
286.000000	Wood-Ma	7.000000	1.894604
286.000000	Tool-Dr	7.000000	1.771409
286.000000	Vegetable-Cu	7.000000	1.581090
286.000000	Instrument-Ba	7.000000	1.989643
286.000000	Tool-Sc	7.000000	2.263144
286.000000	Wood-Bi	7.000000	1.396605
286.000000	Instrument-Gu	7.000000	1.989277
286.000000	Vegetable-Br	7.000000	1.765488
286.000000	Instrument-Ba	7.000000	2.295182
286.000000	Wood-Bi	7.000000	2.003777
286.000000	Vegetable-Cu	7.000000	1.843980
286.000000	Tool-Dr	7.000000	1.850891
286.000000	Instrument-Gu	7.000000	2.185525
286.000000	Wood-Ma	7.000000	1.754025
286.000000	Tool-Ch	7.000000	2.116010
286.000000	Vegetable-Le	7.000000	4.231916
286.000000	Wood-Ce	7.000000	1.423904
286.000000	Instrument-Sa	7.000000	0.000000
286.000000	Vegetable-Br	7.000000	2.007997
286.000000	Tool-Sc	7.000000	2.104385
