subjNum	stimulus	duration	RT
233.000000	Dog-S	5.000000	1.773053
233.000000	Flower-T	5.000000	1.326407
233.000000	Cloth-L	5.000000	1.354042
233.000000	Instrument-B	5.000000	0.000000
233.000000	Cloth-V	5.000000	0.000000
233.000000	Gem-R	5.000000	1.069367
233.000000	Tool-D	5.000000	2.474620
233.000000	Dog-B	5.000000	0.000000
233.000000	Flower-G	5.000000	0.000000
233.000000	Dog-L	5.000000	1.465856
233.000000	Instrument-G	5.000000	0.000000
233.000000	Gem-T	5.000000	2.071764
233.000000	Instrument-S	5.000000	3.493668
233.000000	Gem-O	5.000000	2.954536
233.000000	Vegetable-L	5.000000	0.000000
233.000000	Wood-B	5.000000	1.942548
233.000000	Wood-M	5.000000	1.585213
233.000000	Tool-C	5.000000	0.000000
233.000000	Cloth-B	5.000000	0.000000
233.000000	Wood-C	5.000000	2.355497
233.000000	Tool-S	5.000000	0.000000
233.000000	Flower-V	5.000000	0.000000
233.000000	Vegetable-B	5.000000	2.495299
233.000000	Vegetable-C	5.000000	2.667708
233.000000	Vegetable-P	5.000000	2.017338
233.000000	Tool-P	5.000000	0.000000
233.000000	Dog-T	5.000000	0.000000
233.000000	Flower-O	5.000000	0.000000
233.000000	Flower-D	5.000000	2.627140
233.000000	Wood-S	5.000000	2.779077
233.000000	Wood-W	5.000000	0.000000
233.000000	Vegetable-R	5.000000	1.965025
233.000000	Tool-H	5.000000	1.446650
233.000000	Instrument-C	5.000000	2.572787
233.000000	Instrument-F	5.000000	1.543846
233.000000	Dog-H	5.000000	0.000000
233.000000	Gem-D	5.000000	1.641986
233.000000	Dog-C	5.000000	0.000000
233.000000	Flower-C	5.000000	0.000000
233.000000	Cloth-P	5.000000	0.000000
233.000000	Cloth-W	5.000000	0.000000
233.000000	Wood-P	5.000000	0.000000
233.000000	Gem-E	5.000000	2.284087
233.000000	Gem-J	5.000000	3.961163
233.000000	Tool-W	5.000000	0.000000
233.000000	Vegetable-A	5.000000	3.605466
233.000000	Instrument-O	5.000000	1.997239
233.000000	Cloth-S	5.000000	0.000000
