subjNum	stimulus	duration	RT
301.000000	Fish-Cl_	7.000000	0.000000
301.000000	Fish-Pi_	7.000000	0.000000
301.000000	Country-Me_	7.000000	0.000000
301.000000	Relative-Au_	7.000000	0.000000
301.000000	Bird-Pa_	7.000000	0.000000
301.000000	Furniture-Ch_	7.000000	2.841819
301.000000	Dance-Ba_	7.000000	0.000000
301.000000	Relative-Si_	7.000000	2.314445
301.000000	Bird-Ha_	7.000000	0.000000
301.000000	Dance-Hi_	7.000000	3.951204
301.000000	Furniture-Nig_	7.000000	3.178518
301.000000	Country-Sp_	7.000000	2.587775
301.000000	Furniture-So_	7.000000	2.302304
301.000000	Country-Ca_	7.000000	0.000000
301.000000	Bird-Sp_	7.000000	0.000000
301.000000	Dance-Ta_	7.000000	2.524111
301.000000	Relative-Un_	7.000000	1.711631
301.000000	Dance-Ch_	7.000000	0.000000
301.000000	Furniture-Ot_	7.000000	0.000000
301.000000	Bird-Bl_	7.000000	0.000000
301.000000	Relative-Co_	7.000000	3.319361
301.000000	Country-Fr_	7.000000	2.027473
301.000000	Dance-Ch_	7.000000	0.000000
301.000000	Relative-Un_	7.000000	1.620356
301.000000	Bird-Pa_	7.000000	0.000000
301.000000	Country-Fr_	7.000000	1.926561
301.000000	Furniture-Nig_	7.000000	4.568652
301.000000	Relative-Au_	7.000000	0.000000
301.000000	Bird-Sp_	7.000000	3.100796
301.000000	Furniture-Ch_	7.000000	1.809154
301.000000	Country-Me_	7.000000	0.000000
301.000000	Dance-Ta_	7.000000	2.923140
301.000000	Bird-Bl_	7.000000	0.000000
301.000000	Country-Sp_	7.000000	1.936194
301.000000	Furniture-Ot_	7.000000	0.000000
301.000000	Relative-Co_	7.000000	2.092628
301.000000	Dance-Hi_	7.000000	2.170828
301.000000	Bird-Ha_	7.000000	0.000000
301.000000	Country-Ca_	7.000000	4.252539
301.000000	Dance-Ba_	7.000000	2.699372
301.000000	Relative-Si_	7.000000	1.416285
301.000000	Furniture-So_	7.000000	1.887757
301.000000	Fish-Cl_	7.000000	6.676691
301.000000	Fish-Pi_	7.000000	0.000000
