subjNum	stimulus	duration	RT
210.000000	Dog-S	5.000000	2.666893
210.000000	Flower-T	5.000000	1.752361
210.000000	Cloth-L	5.000000	0.000000
210.000000	Instrument-B	5.000000	2.203629
210.000000	Cloth-V	5.000000	1.748487
210.000000	Gem-R	5.000000	1.518677
210.000000	Tool-D	5.000000	0.000000
210.000000	Dog-B	5.000000	1.250846
210.000000	Flower-G	5.000000	4.192805
210.000000	Dog-L	5.000000	1.978536
210.000000	Instrument-G	5.000000	4.971499
210.000000	Gem-T	5.000000	1.566065
210.000000	Instrument-S	5.000000	2.743696
210.000000	Gem-O	5.000000	3.098978
210.000000	Vegetable-L	5.000000	1.311636
210.000000	Wood-B	5.000000	2.091793
210.000000	Wood-M	5.000000	1.600473
210.000000	Tool-C	5.000000	0.000000
210.000000	Cloth-B	5.000000	2.049502
210.000000	Wood-C	5.000000	3.463422
210.000000	Tool-S	5.000000	4.127253
210.000000	Flower-V	5.000000	2.466498
210.000000	Vegetable-B	5.000000	1.960296
210.000000	Vegetable-C	5.000000	1.954195
210.000000	Vegetable-P	5.000000	1.894018
210.000000	Tool-P	5.000000	1.785430
210.000000	Dog-T	5.000000	2.034743
210.000000	Flower-O	5.000000	3.273736
210.000000	Flower-D	5.000000	0.000000
210.000000	Wood-S	5.000000	0.000000
210.000000	Wood-W	5.000000	0.000000
210.000000	Vegetable-R	5.000000	1.529761
210.000000	Tool-H	5.000000	1.276694
210.000000	Instrument-C	5.000000	2.209684
210.000000	Instrument-F	5.000000	1.545943
210.000000	Dog-H	5.000000	2.772467
210.000000	Gem-D	5.000000	2.478522
210.000000	Dog-C	5.000000	0.000000
210.000000	Flower-C	5.000000	0.000000
210.000000	Cloth-P	5.000000	0.000000
210.000000	Cloth-W	5.000000	2.182207
210.000000	Wood-P	5.000000	1.775248
210.000000	Gem-E	5.000000	1.392648
210.000000	Gem-J	5.000000	3.441708
210.000000	Tool-W	5.000000	2.057119
210.000000	Vegetable-A	5.000000	1.119307
210.000000	Instrument-O	5.000000	1.082837
210.000000	Cloth-S	5.000000	2.983470
