subjNum	stimulus	duration	RT
260.000000	Profession-En	7.000000	3.270359
260.000000	Tree-Sp	7.000000	2.164145
260.000000	Profession-Ga	7.000000	1.957947
260.000000	Tree-Pa	7.000000	1.408468
260.000000	Profession-In	7.000000	0.000000
260.000000	Tree-El	7.000000	5.553808
260.000000	Profession-Ve	7.000000	2.965041
260.000000	Tree-Bi	7.000000	2.639285
260.000000	Profession-Pl	7.000000	2.790210
260.000000	Tree-Do	7.000000	0.000000
260.000000	Profession-Ja	7.000000	2.184450
260.000000	Tree-Ju	7.000000	4.962143
260.000000	Profession-Ve	7.000000	5.076799
260.000000	Tree-Ju	7.000000	4.506930
260.000000	Profession-Ja	7.000000	2.664198
260.000000	Tree-Bi	7.000000	1.829886
260.000000	Profession-In	7.000000	0.000000
260.000000	Tree-El	7.000000	2.271454
260.000000	Profession-En	7.000000	2.628197
260.000000	Tree-Pa	7.000000	1.507489
260.000000	Profession-Pl	7.000000	1.479520
260.000000	Tree-Do	7.000000	0.000000
260.000000	Profession-Ga	7.000000	1.765949
260.000000	Tree-Sp	7.000000	1.607380
260.000000	Profession-Pl	7.000000	1.423099
260.000000	Tree-Bi	7.000000	1.327035
260.000000	Profession-Ve	7.000000	1.826258
260.000000	Tree-Do	7.000000	0.000000
260.000000	Profession-Ja	7.000000	2.875515
260.000000	Tree-Pa	7.000000	1.001182
260.000000	Profession-In	7.000000	0.000000
260.000000	Tree-El	7.000000	1.522621
260.000000	Profession-Ga	7.000000	1.669995
260.000000	Tree-Ju	7.000000	1.915368
260.000000	Profession-En	7.000000	1.448568
260.000000	Tree-Sp	7.000000	1.725539
