subjNum	stimulus	duration	RT
290.000000	Shoelace-Mug	10.000000	8.650631
290.000000	Shoelace-Sit	10.000000	7.154642
290.000000	Flower-Forehead	10.000000	5.319770
290.000000	Napkin-Mouth	10.000000	4.875582
290.000000	Jar-Lid	10.000000	8.801569
290.000000	Napkin-Shoe	10.000000	6.243995
290.000000	Book-Book	10.000000	7.204226
290.000000	Jar-Balance	10.000000	6.454328
290.000000	Flower-Stomp	10.000000	6.621430
290.000000	Jar-Can	10.000000	5.007258
290.000000	Book-Turn	10.000000	7.904211
290.000000	Napkin-Keyboard	10.000000	7.975111
290.000000	Flower-Vase	10.000000	0.000000
290.000000	Book-Read	10.000000	8.980812
290.000000	Napkin-Mouth	10.000000	7.616003
290.000000	Jar-Lid	10.000000	9.377513
290.000000	Flower-Vase	10.000000	9.797018
290.000000	Napkin-Shoe	10.000000	7.519779
290.000000	Book-Read	10.000000	8.837012
290.000000	Flower-Forehead	10.000000	4.918534
290.000000	Jar-Balance	10.000000	5.602739
290.000000	Flower-Stomp	10.000000	6.340391
290.000000	Book-Book	10.000000	7.088919
290.000000	Jar-Can	10.000000	5.743465
290.000000	Book-Turn	10.000000	7.259228
290.000000	Napkin-Keyboard	10.000000	7.587088
290.000000	Book-Read	10.000000	4.366181
290.000000	Flower-Vase	10.000000	7.896807
290.000000	Napkin-Keyboard	10.000000	5.104147
290.000000	Jar-Balance	10.000000	7.020354
290.000000	Book-Turn	10.000000	6.805888
290.000000	Jar-Lid	10.000000	7.192661
290.000000	Flower-Stomp	10.000000	6.130156
290.000000	Jar-Can	10.000000	5.294418
290.000000	Book-Book	10.000000	3.316162
290.000000	Napkin-Mouth	10.000000	4.727950
290.000000	Flower-Forehead	10.000000	4.340222
290.000000	Napkin-Shoe	10.000000	5.776895
290.000000	Shoelace-Tie	10.000000	8.490541
290.000000	Shoelace-Wrap	10.000000	8.249338
