subjNum	stimulus	duration	RT
287.000000	Fish-Cl_	7.000000	3.895875
287.000000	Fish-Pi_	7.000000	0.000000
287.000000	Country-Me_	7.000000	4.350766
287.000000	Relative-Au_	7.000000	2.017352
287.000000	Bird-Pa_	7.000000	0.000000
287.000000	Furniture-Ch_	7.000000	4.450180
287.000000	Dance-Ba_	7.000000	1.881634
287.000000	Relative-Si_	7.000000	1.238559
287.000000	Bird-Ha_	7.000000	5.965145
287.000000	Dance-Hi_	7.000000	2.736199
287.000000	Furniture-Nig_	7.000000	0.000000
287.000000	Country-Sp_	7.000000	3.804726
287.000000	Furniture-So_	7.000000	2.805394
287.000000	Country-Ca_	7.000000	2.357931
287.000000	Bird-Sp_	7.000000	1.816540
287.000000	Dance-Ta_	7.000000	4.296262
287.000000	Relative-Un_	7.000000	1.301573
287.000000	Dance-Ch_	7.000000	4.609320
287.000000	Furniture-Ot_	7.000000	2.642444
287.000000	Bird-Bl_	7.000000	2.010258
287.000000	Relative-Co_	7.000000	2.658516
287.000000	Country-Fr_	7.000000	1.936457
287.000000	Dance-Ch_	7.000000	2.547494
287.000000	Relative-Un_	7.000000	1.118213
287.000000	Bird-Pa_	7.000000	0.000000
287.000000	Country-Fr_	7.000000	1.252146
287.000000	Furniture-Nig_	7.000000	4.769141
287.000000	Relative-Au_	7.000000	1.195622
287.000000	Bird-Sp_	7.000000	1.139610
287.000000	Furniture-Ch_	7.000000	1.566536
287.000000	Country-Me_	7.000000	1.175933
287.000000	Dance-Ta_	7.000000	2.569203
287.000000	Bird-Bl_	7.000000	1.283087
287.000000	Country-Sp_	7.000000	1.111869
287.000000	Furniture-Ot_	7.000000	1.035251
287.000000	Relative-Co_	7.000000	1.761810
287.000000	Dance-Hi_	7.000000	1.035749
287.000000	Bird-Ha_	7.000000	2.570460
287.000000	Country-Ca_	7.000000	4.035917
287.000000	Dance-Ba_	7.000000	2.323405
287.000000	Relative-Si_	7.000000	1.070942
287.000000	Furniture-So_	7.000000	2.068859
287.000000	Fish-Cl_	7.000000	2.202188
287.000000	Fish-Pi_	7.000000	1.578760
