subjNum	stimulus	duration	RT
292.000000	Insect-Ti	7.000000	0.000000
292.000000	Metal-Al	7.000000	1.958440
292.000000	Insect-Gr	7.000000	1.712334
292.000000	Metal-Ch	7.000000	0.000000
292.000000	Insect-Ro	7.000000	3.125805
292.000000	Metal-Li	7.000000	1.889428
292.000000	Insect-Lo	7.000000	6.438044
292.000000	Metal-Fr	7.000000	0.000000
292.000000	Insect-Sc	7.000000	0.000000
292.000000	Metal-Ni	7.000000	2.761573
292.000000	Insect-Fl	7.000000	5.500395
292.000000	Metal-Tu	7.000000	4.009312
292.000000	Insect-Lo	7.000000	0.000000
292.000000	Metal-Tu	7.000000	0.000000
292.000000	Insect-Fl	7.000000	1.261080
292.000000	Metal-Fr	7.000000	2.363201
292.000000	Insect-Ro	7.000000	1.012735
292.000000	Metal-Li	7.000000	0.756270
292.000000	Insect-Ti	7.000000	1.669920
292.000000	Metal-Ch	7.000000	0.000000
292.000000	Insect-Sc	7.000000	4.292994
292.000000	Metal-Ni	7.000000	1.082632
292.000000	Insect-Gr	7.000000	0.831524
292.000000	Metal-Al	7.000000	0.781776
292.000000	Insect-Sc	7.000000	1.350702
292.000000	Metal-Fr	7.000000	0.912829
292.000000	Insect-Lo	7.000000	0.000000
292.000000	Metal-Ni	7.000000	0.925491
292.000000	Insect-Fl	7.000000	0.616507
292.000000	Metal-Ch	7.000000	0.000000
292.000000	Insect-Ro	7.000000	0.665318
292.000000	Metal-Li	7.000000	0.598453
292.000000	Insect-Gr	7.000000	1.062255
292.000000	Metal-Tu	7.000000	0.827645
292.000000	Insect-Ti	7.000000	0.851133
292.000000	Metal-Al	7.000000	0.544870
