subjNum	stimulus	duration	RT
293.000000	Insect-Ti	7.000000	0.000000
293.000000	Metal-Al	7.000000	3.814938
293.000000	Insect-Gr	7.000000	3.359238
293.000000	Metal-Ch	7.000000	4.985872
293.000000	Insect-Ro	7.000000	2.604113
293.000000	Metal-Li	7.000000	1.900607
293.000000	Insect-Lo	7.000000	2.264844
293.000000	Metal-Fr	7.000000	3.262548
293.000000	Insect-Sc	7.000000	1.756528
293.000000	Metal-Ni	7.000000	1.838884
293.000000	Insect-Fl	7.000000	0.000000
293.000000	Metal-Tu	7.000000	0.000000
293.000000	Insect-Lo	7.000000	5.864522
293.000000	Metal-Tu	7.000000	0.000000
293.000000	Insect-Fl	7.000000	2.464476
293.000000	Metal-Fr	7.000000	2.190327
293.000000	Insect-Ro	7.000000	1.207653
293.000000	Metal-Li	7.000000	1.407601
293.000000	Insect-Ti	7.000000	1.559700
293.000000	Metal-Ch	7.000000	1.442290
293.000000	Insect-Sc	7.000000	1.177897
293.000000	Metal-Ni	7.000000	1.242018
293.000000	Insect-Gr	7.000000	1.312469
293.000000	Metal-Al	7.000000	1.220107
293.000000	Insect-Sc	7.000000	1.419365
293.000000	Metal-Fr	7.000000	1.083463
293.000000	Insect-Lo	7.000000	1.447814
293.000000	Metal-Ni	7.000000	1.717858
293.000000	Insect-Fl	7.000000	3.289468
293.000000	Metal-Ch	7.000000	1.342708
293.000000	Insect-Ro	7.000000	0.881829
293.000000	Metal-Li	7.000000	1.374086
293.000000	Insect-Gr	7.000000	1.351758
293.000000	Metal-Tu	7.000000	3.049849
293.000000	Insect-Ti	7.000000	1.296294
293.000000	Metal-Al	7.000000	1.340459
