subjNum	stimulus	duration	RT
239.000000	Fish-Cl_	7.000000	0.000000
239.000000	Fish-Pi_	7.000000	0.000000
239.000000	Transportation-Va_	7.000000	5.132875
239.000000	Spice-Pe_	7.000000	0.000000
239.000000	Body*Part-No_	7.000000	3.322260
239.000000	Sport-Ho_	7.000000	3.750068
239.000000	Land*Formation-Vo_	7.000000	0.000000
239.000000	Spice-Th_	7.000000	0.000000
239.000000	Body*Part-Fo_	7.000000	4.611906
239.000000	Land*Formation-La_	7.000000	0.000000
239.000000	Sport-Lac_	7.000000	3.181563
239.000000	Transportation-Air_	7.000000	3.935058
239.000000	Sport-Te_	7.000000	2.554171
239.000000	Transportation-Mot_	7.000000	3.685414
239.000000	Body*Part-Mo_	7.000000	2.122029
239.000000	Land*Formation-Mou_	7.000000	1.678045
239.000000	Spice-Nu_	7.000000	5.899436
239.000000	Land*Formation-Oc_	7.000000	2.265413
239.000000	Sport-Foo_	7.000000	1.614548
239.000000	Body*Part-To_	7.000000	2.710944
239.000000	Spice-Cin_	7.000000	2.643632
239.000000	Transportation-Hel_	7.000000	2.250754
239.000000	Land*Formation-Oc_	7.000000	2.928941
239.000000	Spice-Nu_	7.000000	2.468171
239.000000	Body*Part-No_	7.000000	2.843068
239.000000	Transportation-Hel_	7.000000	2.817286
239.000000	Sport-Lac_	7.000000	2.921030
239.000000	Spice-Pe_	7.000000	4.893210
239.000000	Body*Part-Mo_	7.000000	2.715280
239.000000	Sport-Ho_	7.000000	2.247152
239.000000	Transportation-Va_	7.000000	1.813377
239.000000	Land*Formation-Mou_	7.000000	1.461066
239.000000	Body*Part-To_	7.000000	2.698980
239.000000	Transportation-Air_	7.000000	2.327758
239.000000	Sport-Foo_	7.000000	2.315444
239.000000	Spice-Cin_	7.000000	2.463321
239.000000	Land*Formation-La_	7.000000	2.740978
239.000000	Body*Part-Fo_	7.000000	3.159983
239.000000	Transportation-Mot_	7.000000	3.370824
239.000000	Land*Formation-Vo_	7.000000	1.918327
239.000000	Spice-Th_	7.000000	0.000000
239.000000	Sport-Te_	7.000000	1.714111
239.000000	Fish-Cl_	7.000000	2.885639
239.000000	Fish-Pi_	7.000000	2.666759
