subjNum	stimulus	duration	RT
283.000000	Shoelace-Mug	10.000000	6.329670
283.000000	Shoelace-Sit	10.000000	4.471526
283.000000	Flower-Forehead	10.000000	3.484412
283.000000	Napkin-Mouth	10.000000	3.890177
283.000000	Jar-Lid	10.000000	4.744091
283.000000	Napkin-Shoe	10.000000	6.699108
283.000000	Book-Book	10.000000	0.000000
283.000000	Jar-Balance	10.000000	4.963841
283.000000	Flower-Stomp	10.000000	5.838701
283.000000	Jar-Can	10.000000	3.951939
283.000000	Book-Turn	10.000000	7.098874
283.000000	Napkin-Keyboard	10.000000	6.975637
283.000000	Flower-Vase	10.000000	5.235653
283.000000	Book-Read	10.000000	9.594697
283.000000	Napkin-Mouth	10.000000	5.309749
283.000000	Jar-Lid	10.000000	4.306883
283.000000	Flower-Vase	10.000000	4.265619
283.000000	Napkin-Shoe	10.000000	6.614780
283.000000	Book-Read	10.000000	7.567740
283.000000	Flower-Forehead	10.000000	3.459419
283.000000	Jar-Balance	10.000000	3.963340
283.000000	Flower-Stomp	10.000000	5.468298
283.000000	Book-Book	10.000000	0.000000
283.000000	Jar-Can	10.000000	5.693718
283.000000	Book-Turn	10.000000	0.000000
283.000000	Napkin-Keyboard	10.000000	7.277466
283.000000	Book-Read	10.000000	6.772112
283.000000	Flower-Vase	10.000000	3.775614
283.000000	Napkin-Keyboard	10.000000	6.433203
283.000000	Jar-Balance	10.000000	3.594132
283.000000	Book-Turn	10.000000	8.115386
283.000000	Jar-Lid	10.000000	4.457287
283.000000	Flower-Stomp	10.000000	5.936212
283.000000	Jar-Can	10.000000	4.244428
283.000000	Book-Book	10.000000	9.323841
283.000000	Napkin-Mouth	10.000000	4.657488
283.000000	Flower-Forehead	10.000000	3.920939
283.000000	Napkin-Shoe	10.000000	7.229169
283.000000	Shoelace-Tie	10.000000	0.000000
283.000000	Shoelace-Wrap	10.000000	5.360737
