subjNum	stimulus	duration	RT
261.000000	Fish-T_	10.000000	1.663928
261.000000	Fish-S_	10.000000	1.613370
261.000000	Sport-L_	10.000000	3.069261
261.000000	Dance-C_	10.000000	2.643962
261.000000	Spice-T_	10.000000	8.266559
261.000000	Bird-B_	10.000000	2.458348
261.000000	Furniture-O_	10.000000	2.352310
261.000000	Body*Part-F_	10.000000	4.571389
261.000000	Country-S_	10.000000	6.293943
261.000000	Transportation-H_	10.000000	3.724009
261.000000	Land*Formation-L_	10.000000	1.854874
261.000000	Relative-C_	10.000000	2.685802
261.000000	Body*Part-N_	10.000000	1.650839
261.000000	Bird-P_	10.000000	2.418180
261.000000	Relative-A_	10.000000	1.449216
261.000000	Transportation-V_	10.000000	1.270707
261.000000	Furniture-N_	10.000000	4.292303
261.000000	Land*Formation-O_	10.000000	2.266774
261.000000	Dance-B_	10.000000	1.352027
261.000000	Country-M_	10.000000	1.666690
261.000000	Spice-P_	10.000000	1.447724
261.000000	Sport-T_	10.000000	1.526535
261.000000	Body*Part-M_	10.000000	1.553873
261.000000	Bird-S_	10.000000	3.091595
261.000000	Country-C_	10.000000	1.720833
261.000000	Spice-C_	10.000000	4.276418
261.000000	Transportation-M_	10.000000	6.178870
261.000000	Dance-T_	10.000000	3.021665
261.000000	Relative-U_	10.000000	1.444820
261.000000	Sport-H_	10.000000	6.531320
261.000000	Land*Formation-M_	10.000000	2.264362
261.000000	Furniture-S_	10.000000	1.285121
261.000000	Sport-F_	10.000000	2.402302
261.000000	Body*Part-T_	10.000000	3.722656
261.000000	Transportation-A_	10.000000	3.127333
261.000000	Country-F_	10.000000	2.498883
261.000000	Dance-H_	10.000000	1.598990
261.000000	Land*Formation-V_	10.000000	4.152144
261.000000	Spice-N_	10.000000	4.954285
261.000000	Relative-S_	10.000000	2.413476
261.000000	Bird-H_	10.000000	2.190144
261.000000	Furniture-C_	10.000000	6.967735
261.000000	Fish-G_	10.000000	1.578466
261.000000	Fish-B_	10.000000	4.467730
