subjNum	stimulus	duration	RT
279.000000	Flower-Ge	7.000000	0.000000
279.000000	Gem-Ru	7.000000	5.278062
279.000000	Dog-La	7.000000	3.876933
279.000000	Cloth-Li	7.000000	2.466445
279.000000	Dog-Be	7.000000	3.536898
279.000000	Cloth-Ve	7.000000	0.000000
279.000000	Flower-Tu	7.000000	2.236847
279.000000	Gem-To	7.000000	0.000000
279.000000	Cloth-Bu	7.000000	0.000000
279.000000	Flower-Vi	7.000000	6.398763
279.000000	Gem-Op	7.000000	0.000000
279.000000	Dog-Se	7.000000	0.000000
279.000000	Flower-Ge	7.000000	0.000000
279.000000	Cloth-Li	7.000000	3.733619
279.000000	Gem-Ru	7.000000	1.896404
279.000000	Dog-La	7.000000	1.636628
279.000000	Gem-To	7.000000	0.000000
279.000000	Dog-Be	7.000000	2.556684
279.000000	Flower-Tu	7.000000	1.454699
279.000000	Cloth-Ve	7.000000	0.000000
279.000000	Dog-Se	7.000000	0.000000
279.000000	Gem-Op	7.000000	0.000000
279.000000	Cloth-Bu	7.000000	0.000000
279.000000	Flower-Vi	7.000000	6.691310
279.000000	Cloth-Ve	7.000000	0.000000
279.000000	Gem-Op	7.000000	0.000000
279.000000	Flower-Tu	7.000000	2.947809
279.000000	Dog-Be	7.000000	1.966086
279.000000	Cloth-Bu	7.000000	0.000000
279.000000	Gem-To	7.000000	0.000000
279.000000	Dog-La	7.000000	2.627336
279.000000	Flower-Ge	7.000000	0.000000
279.000000	Gem-Ru	7.000000	2.187451
279.000000	Cloth-Li	7.000000	1.380388
279.000000	Flower-Vi	7.000000	1.845424
279.000000	Dog-Se	7.000000	0.000000
