subjNum	stimulus	duration	RT
233.000000	Vegetable-As	7.000000	1.778419
233.000000	Wood-Wa	7.000000	0.000000
233.000000	Tool-Pl	7.000000	1.444731
233.000000	Instrument-Fl	7.000000	1.155573
233.000000	Tool-Wr	7.000000	1.349710
233.000000	Instrument-Ob	7.000000	1.263704
233.000000	Vegetable-Ra	7.000000	1.733355
233.000000	Wood-Pi	7.000000	6.280121
233.000000	Instrument-Cl	7.000000	1.246530
233.000000	Vegetable-Pe	7.000000	3.396602
233.000000	Wood-Sp	7.000000	2.133781
233.000000	Tool-Ha	7.000000	1.552430
233.000000	Vegetable-As	7.000000	1.482691
233.000000	Instrument-Fl	7.000000	1.111096
233.000000	Wood-Wa	7.000000	0.000000
233.000000	Tool-Pl	7.000000	1.236721
233.000000	Wood-Pi	7.000000	0.000000
233.000000	Tool-Wr	7.000000	1.316898
233.000000	Vegetable-Ra	7.000000	0.784200
233.000000	Instrument-Ob	7.000000	1.040641
233.000000	Tool-Ha	7.000000	1.103830
233.000000	Wood-Sp	7.000000	1.114995
233.000000	Instrument-Cl	7.000000	1.630868
233.000000	Vegetable-Pe	7.000000	1.685781
233.000000	Instrument-Ob	7.000000	0.938449
233.000000	Wood-Sp	7.000000	0.965461
233.000000	Vegetable-Ra	7.000000	0.846341
233.000000	Tool-Wr	7.000000	0.852532
233.000000	Instrument-Cl	7.000000	1.355760
233.000000	Wood-Pi	7.000000	3.372851
233.000000	Tool-Pl	7.000000	1.182470
233.000000	Vegetable-As	7.000000	0.726935
233.000000	Wood-Wa	7.000000	0.000000
233.000000	Instrument-Fl	7.000000	1.091822
233.000000	Vegetable-Pe	7.000000	1.552730
233.000000	Tool-Ha	7.000000	1.163146
