subjNum	stimulus	duration	RT
213.000000	Insect-G	5.000000	0.000000
213.000000	Tree-E	5.000000	1.644980
213.000000	Profession-J	5.000000	1.196166
213.000000	Insect-L	5.000000	1.715872
213.000000	Insect-F	5.000000	0.000000
213.000000	Tree-B	5.000000	1.520154
213.000000	Insect-S	5.000000	1.388917
213.000000	Metal-L	5.000000	1.428476
213.000000	Insect-T	5.000000	2.339952
213.000000	Insect-R	5.000000	1.126932
213.000000	Tree-J	5.000000	3.154129
213.000000	Metal-C	5.000000	0.000000
213.000000	Tree-P	5.000000	1.262370
213.000000	Tree-D	5.000000	2.459219
213.000000	Profession-G	5.000000	0.000000
213.000000	Metal-F	5.000000	4.282202
213.000000	Profession-E	5.000000	1.679985
213.000000	Metal-A	5.000000	1.548851
213.000000	Metal-N	5.000000	3.615214
213.000000	Profession-P	5.000000	0.000000
213.000000	Tree-S	5.000000	0.000000
213.000000	Profession-V	5.000000	0.000000
213.000000	Profession-I	5.000000	0.000000
213.000000	Metal-T	5.000000	1.506014
213.000000	Metal-B	5.000000	1.917512
213.000000	Profession-N	5.000000	1.265788
213.000000	Profession-S	5.000000	0.000000
213.000000	Profession-D	5.000000	1.695747
213.000000	Metal-P	5.000000	2.019905
213.000000	Profession-F	5.000000	0.000000
213.000000	Tree-C	5.000000	0.956314
213.000000	Tree-W	5.000000	1.599579
213.000000	Tree-M	5.000000	0.000000
213.000000	Insect-C	5.000000	0.000000
213.000000	Metal-M	5.000000	0.000000
213.000000	Insect-H	5.000000	0.000000
213.000000	Tree-A	5.000000	1.321043
213.000000	Metal-I	5.000000	0.000000
213.000000	Tree-R	5.000000	2.277078
213.000000	Insect-M	5.000000	0.000000
213.000000	Insect-B	5.000000	1.051099
213.000000	Insect-A	5.000000	2.769437
213.000000	Metal-G	5.000000	1.579180
213.000000	Metal-S	5.000000	1.188259
213.000000	Insect-W	5.000000	0.000000
213.000000	Profession-A	5.000000	1.485757
213.000000	Tree-H	5.000000	0.000000
213.000000	Profession-C	5.000000	2.555125
