subjNum	stimulus	duration	RT
248.000000	Shoelace-Sit	10.000000	3.406357
248.000000	Shoelace-Tie	10.000000	7.102689
248.000000	Ball-Floor	10.000000	8.036842
248.000000	Pencil-Mug	10.000000	6.255029
248.000000	Bowl-Spin	10.000000	5.773301
248.000000	Pencil-Sharpener	10.000000	6.832252
248.000000	Needle-Staple	10.000000	6.353074
248.000000	Bowl-Placemat	10.000000	4.180350
248.000000	Ball-Table	10.000000	4.998141
248.000000	Bowl-Knee	10.000000	5.511428
248.000000	Needle-Thread	10.000000	0.000000
248.000000	Pencil-Case	10.000000	7.734932
248.000000	Ball-Stab	10.000000	4.883518
248.000000	Needle-Candle	10.000000	5.353658
248.000000	Pencil-Mug	10.000000	5.948931
248.000000	Bowl-Spin	10.000000	4.608464
248.000000	Ball-Stab	10.000000	4.162306
248.000000	Pencil-Sharpener	10.000000	6.204304
248.000000	Needle-Candle	10.000000	3.141509
248.000000	Ball-Floor	10.000000	5.754281
248.000000	Bowl-Placemat	10.000000	2.308785
248.000000	Ball-Table	10.000000	3.241201
248.000000	Needle-Staple	10.000000	5.224592
248.000000	Bowl-Knee	10.000000	3.208973
248.000000	Needle-Thread	10.000000	8.755258
248.000000	Pencil-Case	10.000000	3.086854
248.000000	Needle-Candle	10.000000	3.684166
248.000000	Ball-Stab	10.000000	2.993803
248.000000	Pencil-Case	10.000000	2.004050
248.000000	Bowl-Placemat	10.000000	2.682959
248.000000	Needle-Thread	10.000000	6.200503
248.000000	Bowl-Spin	10.000000	3.538293
248.000000	Ball-Table	10.000000	2.557814
248.000000	Bowl-Knee	10.000000	3.039907
248.000000	Needle-Staple	10.000000	4.383343
248.000000	Pencil-Mug	10.000000	3.793410
248.000000	Ball-Floor	10.000000	3.068176
248.000000	Pencil-Sharpener	10.000000	5.888898
248.000000	Shoelace-Wrap	10.000000	4.246983
248.000000	Shoelace-Mug	10.000000	5.198139
