subjNum	stimulus	duration	RT
249.000000	Dog-S	5.000000	0.000000
249.000000	Flower-T	5.000000	0.000000
249.000000	Cloth-L	5.000000	2.928132
249.000000	Instrument-B	5.000000	0.000000
249.000000	Cloth-V	5.000000	1.900566
249.000000	Gem-R	5.000000	1.544753
249.000000	Tool-D	5.000000	4.763033
249.000000	Dog-B	5.000000	0.000000
249.000000	Flower-G	5.000000	0.000000
249.000000	Dog-L	5.000000	0.000000
249.000000	Instrument-G	5.000000	0.000000
249.000000	Gem-T	5.000000	4.912397
249.000000	Instrument-S	5.000000	0.000000
249.000000	Gem-O	5.000000	0.000000
249.000000	Vegetable-L	5.000000	0.000000
249.000000	Wood-B	5.000000	0.000000
249.000000	Wood-M	5.000000	0.000000
249.000000	Tool-C	5.000000	0.000000
249.000000	Cloth-B	5.000000	0.000000
249.000000	Wood-C	5.000000	2.329383
249.000000	Tool-S	5.000000	0.000000
249.000000	Flower-V	5.000000	3.076971
249.000000	Vegetable-B	5.000000	1.916588
249.000000	Vegetable-C	5.000000	4.262722
249.000000	Vegetable-P	5.000000	0.000000
249.000000	Tool-P	5.000000	3.029961
249.000000	Dog-T	5.000000	3.669141
249.000000	Flower-O	5.000000	3.035319
249.000000	Flower-D	5.000000	0.000000
249.000000	Wood-S	5.000000	4.131074
249.000000	Wood-W	5.000000	0.000000
249.000000	Vegetable-R	5.000000	4.071764
249.000000	Tool-H	5.000000	4.725782
249.000000	Instrument-C	5.000000	4.098596
249.000000	Instrument-F	5.000000	3.679413
249.000000	Dog-H	5.000000	3.581300
249.000000	Gem-D	5.000000	1.982819
249.000000	Dog-C	5.000000	0.000000
249.000000	Flower-C	5.000000	4.568313
249.000000	Cloth-P	5.000000	0.000000
249.000000	Cloth-W	5.000000	2.635584
249.000000	Wood-P	5.000000	0.000000
249.000000	Gem-E	5.000000	2.811202
249.000000	Gem-J	5.000000	2.380142
249.000000	Tool-W	5.000000	0.000000
249.000000	Vegetable-A	5.000000	0.000000
249.000000	Instrument-O	5.000000	0.000000
249.000000	Cloth-S	5.000000	4.174388
