subjNum	stimulus	duration	RT
271.000000	Flower-Ca	7.000000	0.000000
271.000000	Gem-Di	7.000000	3.386982
271.000000	Dog-Te	7.000000	0.000000
271.000000	Cloth-Si	7.000000	0.000000
271.000000	Dog-Hu	7.000000	2.590669
271.000000	Cloth-Wo	7.000000	0.000000
271.000000	Flower-Or	7.000000	0.000000
271.000000	Gem-Ja	7.000000	0.000000
271.000000	Cloth-Po	7.000000	0.000000
271.000000	Flower-Da	7.000000	0.000000
271.000000	Gem-Em	7.000000	0.000000
271.000000	Dog-Co	7.000000	0.000000
271.000000	Flower-Ca	7.000000	0.000000
271.000000	Cloth-Si	7.000000	0.000000
271.000000	Gem-Di	7.000000	4.123901
271.000000	Dog-Te	7.000000	0.000000
271.000000	Gem-Ja	7.000000	0.000000
271.000000	Dog-Hu	7.000000	2.634847
271.000000	Flower-Or	7.000000	0.000000
271.000000	Cloth-Wo	7.000000	0.000000
271.000000	Dog-Co	7.000000	0.000000
271.000000	Gem-Em	7.000000	0.000000
271.000000	Cloth-Po	7.000000	0.000000
271.000000	Flower-Da	7.000000	0.000000
271.000000	Cloth-Wo	7.000000	0.000000
271.000000	Gem-Em	7.000000	0.000000
271.000000	Flower-Or	7.000000	0.000000
271.000000	Dog-Hu	7.000000	4.117944
271.000000	Cloth-Po	7.000000	0.000000
271.000000	Gem-Ja	7.000000	0.000000
271.000000	Dog-Te	7.000000	0.000000
271.000000	Flower-Ca	7.000000	0.000000
271.000000	Gem-Di	7.000000	3.351368
271.000000	Cloth-Si	7.000000	0.000000
271.000000	Flower-Da	7.000000	0.000000
271.000000	Dog-Co	7.000000	0.000000
