subjNum	stimulus	duration	RT
232.000000	Flower-Ge	7.000000	2.910325
232.000000	Gem-Ru	7.000000	6.170175
232.000000	Dog-La	7.000000	5.165651
232.000000	Cloth-Li	7.000000	2.639632
232.000000	Dog-Be	7.000000	0.000000
232.000000	Cloth-Ve	7.000000	4.160780
232.000000	Flower-Tu	7.000000	0.000000
232.000000	Gem-To	7.000000	0.000000
232.000000	Cloth-Bu	7.000000	2.215468
232.000000	Flower-Vi	7.000000	3.557990
232.000000	Gem-Op	7.000000	2.888623
232.000000	Dog-Se	7.000000	2.143169
232.000000	Flower-Ge	7.000000	3.920704
232.000000	Cloth-Li	7.000000	3.461523
232.000000	Gem-Ru	7.000000	1.739575
232.000000	Dog-La	7.000000	2.703763
232.000000	Gem-To	7.000000	5.579046
232.000000	Dog-Be	7.000000	4.821271
232.000000	Flower-Tu	7.000000	5.373197
232.000000	Cloth-Ve	7.000000	2.768565
232.000000	Dog-Se	7.000000	1.858259
232.000000	Gem-Op	7.000000	2.808809
232.000000	Cloth-Bu	7.000000	2.225078
232.000000	Flower-Vi	7.000000	2.042245
232.000000	Cloth-Ve	7.000000	2.639800
232.000000	Gem-Op	7.000000	2.127299
232.000000	Flower-Tu	7.000000	3.435047
232.000000	Dog-Be	7.000000	2.058417
232.000000	Cloth-Bu	7.000000	1.896537
232.000000	Gem-To	7.000000	0.000000
232.000000	Dog-La	7.000000	2.542396
232.000000	Flower-Ge	7.000000	4.465077
232.000000	Gem-Ru	7.000000	2.616174
232.000000	Cloth-Li	7.000000	1.767827
232.000000	Flower-Vi	7.000000	2.065462
232.000000	Dog-Se	7.000000	2.047071
