subjNum	stimulus	duration	RT
265.000000	Flower-Ca	7.000000	0.000000
265.000000	Gem-Di	7.000000	3.675143
265.000000	Dog-Te	7.000000	2.209183
265.000000	Cloth-Si	7.000000	2.505437
265.000000	Dog-Hu	7.000000	2.485501
265.000000	Cloth-Wo	7.000000	2.226841
265.000000	Flower-Or	7.000000	3.594366
265.000000	Gem-Ja	7.000000	0.000000
265.000000	Cloth-Po	7.000000	0.000000
265.000000	Flower-Da	7.000000	3.238749
265.000000	Gem-Em	7.000000	6.119203
265.000000	Dog-Co	7.000000	0.000000
265.000000	Flower-Ca	7.000000	0.000000
265.000000	Cloth-Si	7.000000	2.398345
265.000000	Gem-Di	7.000000	3.318168
265.000000	Dog-Te	7.000000	2.282363
265.000000	Gem-Ja	7.000000	3.078869
265.000000	Dog-Hu	7.000000	1.669233
265.000000	Flower-Or	7.000000	1.626504
265.000000	Cloth-Wo	7.000000	2.401982
265.000000	Dog-Co	7.000000	0.000000
265.000000	Gem-Em	7.000000	2.843496
265.000000	Cloth-Po	7.000000	0.000000
265.000000	Flower-Da	7.000000	2.276287
265.000000	Cloth-Wo	7.000000	1.561749
265.000000	Gem-Em	7.000000	2.075678
265.000000	Flower-Or	7.000000	2.138514
265.000000	Dog-Hu	7.000000	1.357174
265.000000	Cloth-Po	7.000000	0.000000
265.000000	Gem-Ja	7.000000	3.033142
265.000000	Dog-Te	7.000000	2.200281
265.000000	Flower-Ca	7.000000	0.000000
265.000000	Gem-Di	7.000000	2.025282
265.000000	Cloth-Si	7.000000	1.744619
265.000000	Flower-Da	7.000000	2.107619
265.000000	Dog-Co	7.000000	0.000000
