subjNum	stimulus	duration	RT
277.000000	Insect-We	7.000000	1.685980
277.000000	Metal-Ir	7.000000	1.098716
277.000000	Insect-Be	7.000000	1.006701
277.000000	Metal-Go	7.000000	1.022582
277.000000	Insect-Mo	7.000000	1.326096
277.000000	Metal-Me	7.000000	1.513307
277.000000	Insect-Ci	7.000000	3.012988
277.000000	Metal-Pe	7.000000	2.052966
277.000000	Insect-Ho	7.000000	1.226997
277.000000	Metal-Br	7.000000	5.002638
277.000000	Insect-Ap	7.000000	4.315439
277.000000	Metal-Si	7.000000	2.376536
277.000000	Insect-Ci	7.000000	1.906324
277.000000	Metal-Si	7.000000	0.927862
277.000000	Insect-Ap	7.000000	0.000000
277.000000	Metal-Pe	7.000000	1.267193
277.000000	Insect-Mo	7.000000	0.936382
277.000000	Metal-Me	7.000000	1.459233
277.000000	Insect-We	7.000000	1.001042
277.000000	Metal-Go	7.000000	1.049402
277.000000	Insect-Ho	7.000000	1.151320
277.000000	Metal-Br	7.000000	2.665386
277.000000	Insect-Be	7.000000	1.783556
277.000000	Metal-Ir	7.000000	1.304358
277.000000	Insect-Ho	7.000000	1.133548
277.000000	Metal-Pe	7.000000	1.279013
277.000000	Insect-Ci	7.000000	1.955811
277.000000	Metal-Br	7.000000	1.445975
277.000000	Insect-Ap	7.000000	0.000000
277.000000	Metal-Go	7.000000	1.485609
277.000000	Insect-Mo	7.000000	1.378159
277.000000	Metal-Me	7.000000	1.955751
277.000000	Insect-Be	7.000000	1.461851
277.000000	Metal-Si	7.000000	1.235811
277.000000	Insect-We	7.000000	1.386473
277.000000	Metal-Ir	7.000000	1.274877
