subjNum	stimulus	duration	RT
230.000000	Fish-Cl_	7.000000	0.000000
230.000000	Fish-Pi_	7.000000	0.000000
230.000000	Country-Uni_	7.000000	4.685591
230.000000	Relative-Fa_	7.000000	1.956546
230.000000	Bird-Car_	7.000000	5.101744
230.000000	Furniture-Be_	7.000000	3.284187
230.000000	Dance-Sa_	7.000000	1.281779
230.000000	Relative-Br_	7.000000	1.661446
230.000000	Bird-Do_	7.000000	4.586937
230.000000	Dance-Ja_	7.000000	0.000000
230.000000	Furniture-Ta_	7.000000	1.374176
230.000000	Country-En_	7.000000	1.511489
230.000000	Furniture-De_	7.000000	0.000000
230.000000	Country-Ge_	7.000000	2.364082
230.000000	Bird-Ea_	7.000000	0.982000
230.000000	Dance-Wa_	7.000000	1.334757
230.000000	Relative-Mo_	7.000000	0.921363
230.000000	Dance-Li_	7.000000	4.444969
230.000000	Furniture-Lov_	7.000000	2.627707
230.000000	Bird-Ro_	7.000000	0.000000
230.000000	Relative-Gra_	7.000000	1.053098
230.000000	Country-It_	7.000000	0.978926
230.000000	Dance-Li_	7.000000	5.716444
230.000000	Relative-Mo_	7.000000	1.552476
230.000000	Bird-Car_	7.000000	2.458426
230.000000	Country-It_	7.000000	1.089214
230.000000	Furniture-Ta_	7.000000	1.021482
230.000000	Relative-Fa_	7.000000	0.710326
230.000000	Bird-Ea_	7.000000	2.464982
230.000000	Furniture-Be_	7.000000	0.815109
230.000000	Country-Uni_	7.000000	1.542380
230.000000	Dance-Wa_	7.000000	2.089122
230.000000	Bird-Ro_	7.000000	2.741980
230.000000	Country-En_	7.000000	1.217397
230.000000	Furniture-Lov_	7.000000	1.080882
230.000000	Relative-Gra_	7.000000	1.037402
230.000000	Dance-Ja_	7.000000	4.139967
230.000000	Bird-Do_	7.000000	1.304053
230.000000	Country-Ge_	7.000000	1.411997
230.000000	Dance-Sa_	7.000000	0.971859
230.000000	Relative-Br_	7.000000	1.389198
230.000000	Furniture-De_	7.000000	6.174111
230.000000	Fish-Cl_	7.000000	0.000000
230.000000	Fish-Pi_	7.000000	0.000000
