subjNum	stimulus	duration	RT
259.000000	Fish-Cl_	7.000000	0.000000
259.000000	Fish-Pi_	7.000000	3.450469
259.000000	Country-Uni_	7.000000	1.953331
259.000000	Relative-Fa_	7.000000	1.268825
259.000000	Bird-Car_	7.000000	5.184821
259.000000	Furniture-Be_	7.000000	1.602834
259.000000	Dance-Sa_	7.000000	2.195350
259.000000	Relative-Br_	7.000000	2.947693
259.000000	Bird-Do_	7.000000	3.990288
259.000000	Dance-Ja_	7.000000	6.264011
259.000000	Furniture-Ta_	7.000000	1.999041
259.000000	Country-En_	7.000000	2.063371
259.000000	Furniture-De_	7.000000	1.998239
259.000000	Country-Ge_	7.000000	1.997802
259.000000	Bird-Ea_	7.000000	0.000000
259.000000	Dance-Wa_	7.000000	2.246692
259.000000	Relative-Mo_	7.000000	1.709907
259.000000	Dance-Li_	7.000000	5.274416
259.000000	Furniture-Lov_	7.000000	3.672073
259.000000	Bird-Ro_	7.000000	0.000000
259.000000	Relative-Gra_	7.000000	2.479837
259.000000	Country-It_	7.000000	2.437058
259.000000	Dance-Li_	7.000000	3.147945
259.000000	Relative-Mo_	7.000000	1.838820
259.000000	Bird-Car_	7.000000	2.037507
259.000000	Country-It_	7.000000	1.652832
259.000000	Furniture-Ta_	7.000000	1.890725
259.000000	Relative-Fa_	7.000000	1.231690
259.000000	Bird-Ea_	7.000000	0.000000
259.000000	Furniture-Be_	7.000000	1.495793
259.000000	Country-Uni_	7.000000	2.172247
259.000000	Dance-Wa_	7.000000	1.485352
259.000000	Bird-Ro_	7.000000	5.059867
259.000000	Country-En_	7.000000	1.977680
259.000000	Furniture-Lov_	7.000000	2.115220
259.000000	Relative-Gra_	7.000000	1.646792
259.000000	Dance-Ja_	7.000000	1.774140
259.000000	Bird-Do_	7.000000	2.063118
259.000000	Country-Ge_	7.000000	1.724706
259.000000	Dance-Sa_	7.000000	1.816237
259.000000	Relative-Br_	7.000000	2.319770
259.000000	Furniture-De_	7.000000	1.509046
259.000000	Fish-Cl_	7.000000	0.000000
259.000000	Fish-Pi_	7.000000	3.137294
